case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0518,straight,0.3416139999999998,0.5968789999999999,0.0,0.8778954108709137,302.65304,-22.194978,0.0,203.509188,16.725728,0.341614,0.596879,0.0,0.8776,23.1056684534954,2.0415261915462835,0.2696629060786707,0.9999131772973444,2.979506769026553,0.9998640691692376,690,,42,C3D8RH,exact_one_term_ogden
case_0519,straight,0.3177989999999993,0.503117,0.0,0.8746998381558635,86.606177,-13.36501,0.0,663.666541,25.032825,0.317799,0.503117,0.0,0.8776,65.07034981234762,4.350130688277061,12.378912322475871,0.9752963205533708,181.75404990814317,0.982957299081919,892,,42,C3D8RH,exact_one_term_ogden
case_0520,straight,0.3284570000000004,0.596349,0.0,0.8810696109698843,326.924758,-10.902227,0.0,527.004072,17.830974,0.328457,0.596349,0.0,0.8776,67.17053754843015,2.261365976511245,0.8759642057003543,0.9991200123137788,11.18403393708148,0.9985652638682267,679,,42,C3D8RH,exact_one_term_ogden
case_0521,straight,0.3637709999999999,0.477226,0.0,0.8757165066439709,243.37899,-6.976453,0.0,162.314303,23.699924,0.363771,0.477226,0.0,0.8776,34.24084363314094,3.1746092088723774,0.7880097224555073,0.9988573748253124,11.21094111002181,0.998638962266644,1127,,42,C3D8RH,exact_one_term_ogden
case_0522,straight,0.3911880000000015,0.4902389999999999,0.0,0.8735483545122965,84.24304,-23.974665,0.0,134.06896,6.428326,0.391188,0.490239,0.0,0.8776,9.046052102903529,0.5881910054513283,0.0462569433024548,0.9999722398818548,0.4669563270739564,0.9999621542672174,1145,,42,C3D8RH,exact_one_term_ogden
case_0523,straight,0.3455180000000002,0.440197,0.0,0.8746002100756408,116.668963,-23.39939,0.0,197.679824,16.891144,0.345518,0.440197,0.0,0.8776,21.568750874726057,2.108041424410936,0.25725769405252,0.9996967742799732,3.1688263942251065,0.9995302296951474,1255,,42,C3D8RH,exact_one_term_ogden
case_0524,straight,0.3578849999999998,0.450272,0.0,0.8741722069395264,186.985422,-21.523222,0.0,412.184323,15.33864,0.357885,0.450272,0.0,0.8776,41.86163140672859,1.8716949626679191,0.4373743830432109,0.9996023345169552,5.259516632931502,0.9993493974017056,1251,,42,C3D8RH,exact_one_term_ogden
case_0525,straight,0.3326799999999993,0.50023,0.0,0.875760304233788,91.397503,-9.206686,0.0,465.45493,29.559824,0.33268,0.50023,0.0,0.8776,59.463078161543294,5.434778462929791,29.35813515229286,0.9641793766970668,489.3643163099349,0.9774764014791172,939,,42,C3D8RH,exact_one_term_ogden
case_0526,straight,0.3206129999999995,0.5257899999999999,0.0,0.8717745760541137,256.607166,-21.108841,0.0,342.7145,13.50389,0.320613,0.52579,0.0,0.8776,25.890294880399363,1.549765016294037,0.2246478967855454,0.9999041744908276,2.3773745477496497,0.9998439950369408,822,,42,C3D8RH,exact_one_term_ogden
case_0527,straight,0.3057569999999996,0.4617719999999999,5.551115123125783e-17,0.8766997902191076,286.872147,-6.439443,0.0,324.957577,5.267441,0.305757,0.461772,0.0,0.8776,17.143212684341705,0.3900533338841152,0.0815975269539107,0.9999601872974886,0.6402462057208146,0.9998894734794798,1012,,42,C3D8RH,exact_one_term_ogden
case_0528,straight,0.3526959999999997,0.5234579999999999,0.0,0.8724945561216498,261.813697,-6.043971,0.0,184.93848,28.534703,0.352696,0.523458,0.0,0.8776,65.89081551184695,4.084918021501533,2.97255237300726,0.9978253889775264,60.51573935228436,0.997459421434278,921,,42,C3D8RH,exact_one_term_ogden
case_0529,straight,0.328325,0.572717,0.0,0.8772830390410024,305.81186,-5.09072,0.0,243.911755,18.715784,0.328325,0.572717,0.0,0.8776,31.321137546512883,2.334237762851397,0.4401337893887452,0.999469450559096,4.846611170524928,0.9990627384658678,722,,42,C3D8RH,exact_one_term_ogden
case_0530,straight,0.3451879999999999,0.595799,0.0,0.8768055416826475,375.700057,-7.101863,0.0,135.410449,13.401793,0.345188,0.595799,0.0,0.8776,12.621271746084366,1.450414071598,0.1118258954952425,0.9999557967393884,0.9261776605256936,0.9998793291424148,701,,42,C3D8RH,exact_one_term_ogden
case_0531,straight,0.3036129999999997,0.5964909999999998,0.0,0.8822408169718331,289.74336,-24.501936,0.0,204.253984,27.522357,0.303613,0.596491,0.0,0.8776,64.44913827178418,3.825562322052642,2.2521765258865494,0.9989254224846206,39.35930203026432,0.9987398343660908,616,,42,C3D8RH,exact_one_term_ogden
case_0532,straight,0.303519,0.4393059999999999,0.0,0.8745752216904903,342.082567,-19.028867,0.0,363.40159,16.262507,0.303519,0.439306,0.0,0.8776,35.1744780167129,1.971120786422968,0.3966559862436445,0.9998047494600804,4.346061146760288,0.9996671564286336,1116,,42,C3D8RH,exact_one_term_ogden
case_0533,straight,0.3674600000000007,0.438987,0.0,0.8775915652066539,262.508652,-4.041419,0.0,628.220884,12.134952,0.36746,0.438987,0.0,0.8776,55.01497781285604,1.30599519183366,0.3829742416240883,0.9995414022357696,3.867303174911033,0.999018334442754,1348,,42,C3D8RH,exact_one_term_ogden
case_0534,straight,0.3453170000000003,0.4839709999999999,0.0,0.8776017718099351,295.3808,-23.343635,0.0,101.956205,17.787647,0.345317,0.483971,0.0,0.8776,12.289873874235315,2.1998934820682967,0.1618651591621009,0.9999687579898886,1.7635898359128,0.9999534558570694,1043,,42,C3D8RH,exact_one_term_ogden
case_0535,straight,0.3951250000000004,0.479252,0.0,0.8749070081157156,96.530254,-13.071782,0.0,197.870895,10.814342,0.395125,0.479252,0.0,0.8776,16.82160902020975,1.1255383132252987,0.1117073589176376,0.9997027352865993,1.107436527718211,0.9993738632327176,1211,,42,C3D8RH,exact_one_term_ogden
case_0536,straight,0.3091699999999998,0.435128,0.0,0.8742911024238216,220.246124,-24.445249,0.0,544.239944,12.706923,0.30917,0.435128,0.0,0.8776,38.947432047412754,1.4622062228103487,0.3206930281840019,0.9998589137774384,3.625606834746644,0.9997874480041972,1160,,42,C3D8RH,exact_one_term_ogden
case_0537,straight,0.308746,0.418218,0.0,0.8741851508986814,151.580334,-22.27281,0.0,421.258197,24.062909,0.308746,0.418218,0.0,0.8776,66.85337013312311,3.500864920915181,2.693057460904067,0.9970423328657888,45.933268829860886,0.996505520392934,1258,,42,C3D8RH,exact_one_term_ogden
case_0538,straight,0.3898189999999997,0.549586,5.551115123125783e-17,0.8724709206981087,125.69845,-19.93393,0.0,904.026066,3.987094,0.389819,0.549586,0.0,0.8776,52.72008929587117,0.376623103313549,0.2582323084318265,0.9996226561891794,2.525263525479065,0.9993242640064776,927,,42,C3D8RH,exact_one_term_ogden
case_0539,straight,0.3535209999999991,0.445411,0.0,0.8746738758328344,235.328428,-10.684971,0.0,156.452544,2.434088,0.353521,0.445411,0.0,0.8776,8.404803717113381,0.1653067119648738,0.0361491836237592,0.999988831709858,0.2827137402898895,0.9999736263134296,1257,,42,C3D8RH,exact_one_term_ogden
case_0540,straight,0.3325649999999995,0.463935,0.0,0.8767606917960952,103.568425,-6.834804,0.0,641.684515,2.06154,0.332565,0.463935,0.0,0.8776,35.07578912688587,0.0832691081732724,0.116656406167917,0.999709008628077,1.0708528128223065,0.9991680282431014,1087,,42,C3D8RH,exact_one_term_ogden
case_0541,straight,0.3255750000000003,0.49682,0.0,0.8740566380497357,119.551406,-14.803458,0.0,170.716072,20.406683,0.325575,0.49682,0.0,0.8776,23.849543537456928,2.6955613321646035,0.4161124725024167,0.9990021096738654,5.812440341659039,0.9985422775205016,939,,42,C3D8RH,exact_one_term_ogden
case_0542,straight,0.3439629999999996,0.4470139999999999,0.0,0.8750993661429075,376.718875,-4.56335,0.0,108.75595,28.787654,0.343963,0.447014,0.0,0.8776,43.05886096244168,3.926333183921896,1.5396531865586771,0.9987322044121122,24.03100451680665,0.9988690411302272,1211,,42,C3D8RH,exact_one_term_ogden
case_0543,straight,0.3016550000000005,0.51058,0.0,0.8716743421147339,89.250198,-8.037577,0.0,699.223794,14.621949,0.301655,0.51058,0.0,0.8776,45.78490710629524,1.871361072970726,0.5791508168474515,0.9980445032172957,7.246769038780544,0.996917786850326,814,,42,C3D8RH,exact_one_term_ogden
case_0544,straight,0.3627079999999998,0.433547,0.0,0.877869391093696,395.828455,-18.19959,0.0,971.49452,11.779843,0.362708,0.433547,0.0,0.8776,81.8997491012896,1.2884746613367042,0.582789189765065,0.999720230079938,6.216988076028261,0.9994880352534936,1364,,42,C3D8RH,exact_one_term_ogden
case_0545,straight,0.3046389999999995,0.4442039999999999,0.0,0.8770386467393553,84.457779,-10.235884,0.0,322.635192,10.726635,0.304639,0.444204,0.0,0.8776,21.44839530054001,1.128862969139114,0.1393176582736436,0.9994974560580048,1.4522044337054414,0.9989059003145562,1104,,42,C3D8RH,exact_one_term_ogden
case_0546,straight,0.3297800000000008,0.512019,0.0,0.8746369549085732,104.137601,-22.141429,0.0,921.029814,19.202042,0.32978,0.512019,0.0,0.8776,83.07772084706978,2.849039291448063,3.1279388151454777,0.9941084272568872,41.67845988551151,0.9940245200716592,890,,42,C3D8RH,exact_one_term_ogden
case_0547,straight,0.3234929999999995,0.5427519999999999,0.0,0.8753515556335147,392.131628,-9.143431,0.0,912.924415,3.594497,0.323493,0.542752,0.0,0.8776,46.19931563805857,0.2564810407184785,0.2110465741029683,0.9998857695458382,1.7469824323976848,0.9997066665139585,787,,42,C3D8RH,exact_one_term_ogden
case_0548,straight,0.3889679999999997,0.5223409999999998,5.551115123125783e-17,0.8770932205745552,166.593675,-16.492675,0.0,202.833816,17.716378,0.388968,0.522341,0.0,0.8776,24.519885835794344,2.2278104096183124,0.3224411284691681,0.9995006048216184,3.8476113107871033,0.9991695566424292,1013,,42,C3D8RH,exact_one_term_ogden
case_0549,straight,0.3885379999999999,0.557255,0.0,0.8736887906717347,89.621182,-16.393995,0.0,648.81415,20.070852,0.388538,0.557255,0.0,0.8776,71.41712707742663,3.110560858504261,3.886563087947404,0.9900347273762776,51.20957996707711,0.9911639822444736,903,,42,C3D8RH,exact_one_term_ogden
case_0550,straight,0.3033369999999992,0.4468889999999999,0.0,0.8769701704043564,151.39468,-10.974335,0.0,108.306708,10.687558,0.303337,0.446889,0.0,0.8776,7.41684627008716,1.072032381557626,0.0516442075459078,0.9999510643705536,0.4403960939582912,0.9998822116943232,1087,,42,C3D8RH,exact_one_term_ogden
case_0551,straight,0.3350619999999999,0.5939519999999998,0.0,0.8777943776420026,101.830718,-11.249782,0.0,275.757054,24.270205,0.335062,0.593952,0.0,0.8776,44.183727072913776,3.654045162540428,2.440073072474576,0.9945036326157036,40.96896520087015,0.9942796469903248,677,,42,C3D8RH,exact_one_term_ogden
case_0552,straight,0.3134589999999999,0.5937429999999999,0.0,0.8804171540154136,155.702087,-21.618205,0.0,268.486426,8.798193,0.313459,0.593743,0.0,0.8776,17.472666676722934,0.8428888676691454,0.0945656401566789,0.9999539046274653,0.935832390930834,0.9999299081801782,641,,42,C3D8RH,exact_one_term_ogden
case_0553,straight,0.3111199999999997,0.4557899999999998,0.0,0.8776867579183307,209.344099,-7.042799,0.0,809.361213,7.938125,0.31112,0.45579,0.0,0.8776,49.83767195589879,0.7098541654292077,0.2516526672125625,0.9996426217722532,2.3973119887597933,0.999103139969558,1054,,42,C3D8RH,exact_one_term_ogden
case_0554,straight,0.392262000000001,0.5371,0.0,0.8758149180182913,109.61908,-18.602463,0.0,280.468385,19.285718,0.392262,0.5371,0.0,0.8776,36.98425982712904,2.599747246137319,0.6786605121752597,0.998567693024196,9.829797327697042,0.9979128556762058,974,,42,C3D8RH,exact_one_term_ogden
case_0555,straight,0.3537159999999991,0.4417009999999999,0.0,0.8753669542950894,208.235581,-4.782379,0.0,676.485571,24.578975,0.353716,0.441701,0.0,0.8776,115.5428430509526,3.7564417184729386,7.380940701785964,0.993234767053754,124.9072516818678,0.9932749135552376,1276,,42,C3D8RH,exact_one_term_ogden
case_0556,straight,0.3323539999999998,0.541848,0.0,0.873841292073296,244.030237,-21.362046,0.0,682.009854,17.515312,0.332354,0.541848,0.0,0.8776,70.34434888482987,2.2624780655273127,0.9771509794530426,0.9992205377184148,12.98900051223574,0.9987854830236762,812,,42,C3D8RH,exact_one_term_ogden
case_0557,straight,0.3145269999999999,0.5884539999999999,0.0,0.8813142011170552,115.430225,-18.491012,0.0,218.437966,23.056818,0.314527,0.588454,0.0,0.8776,36.67513439135699,3.231486571282692,1.022567355155979,0.9981402487564932,16.944506950079894,0.9975660339585776,651,,42,C3D8RH,exact_one_term_ogden
case_0558,straight,0.3066559999999999,0.5269039999999999,0.0,0.8747186597675938,118.325613,-17.398841,0.0,802.073663,3.192943,0.306656,0.526904,0.0,0.8776,38.73058926244994,0.2491700501415921,0.1578197775730843,0.9997531976704545,1.4830022091663313,0.9995201954927372,795,,42,C3D8RH,exact_one_term_ogden
case_0559,straight,0.3879580000000002,0.5943729999999999,0.0,0.8753291395012178,398.496058,-23.58136,0.0,969.925728,24.651575,0.387958,0.594373,0.0,0.8776,204.7321203831258,3.651706721969561,10.05224239051598,0.9962367039024832,172.95091404172769,0.9958180488291808,786,,42,C3D8RH,exact_one_term_ogden
case_0560,straight,0.3944449999999996,0.420943,0.0,0.8802414570506112,144.167866,-16.79264,0.0,829.148861,14.196758,0.394445,0.420943,0.0,0.8776,76.79509509750864,1.7953820999359718,0.9230631910238376,0.998399885161024,11.335627726047717,0.9974970829394502,1574,,42,C3D8RH,exact_one_term_ogden
case_0561,straight,0.30895,0.492386,0.0,0.8741029333279199,94.72369,-17.625568,0.0,725.718764,27.571352,0.30895,0.492386,0.0,0.8776,74.83442275309443,4.995005779432403,25.88981840067408,0.9674155614166656,404.732304941996,0.9791283969763782,899,,42,C3D8RH,exact_one_term_ogden
case_0562,straight,0.3167809999999999,0.5725919999999999,5.551115123125783e-17,0.8766674560924705,396.629115,-7.465704,0.0,517.495069,26.030351,0.316781,0.572592,0.0,0.8776,113.6688963026964,3.7348362688999446,4.449379359186556,0.9975096582873824,83.69859514584877,0.99698650671867,694,,42,C3D8RH,exact_one_term_ogden
case_0563,straight,0.3374159999999991,0.4830699999999999,0.0,0.8763152242765463,157.771127,-18.513426,0.0,150.630229,14.919357,0.337416,0.48307,0.0,0.8776,13.927554721151196,1.7534162150341863,0.1378871754737193,0.9998691519023966,1.4386507887623634,0.9997695268282204,1030,,42,C3D8RH,exact_one_term_ogden
case_0564,straight,0.3720510000000007,0.5163179999999999,5.551115123125783e-17,0.8762105729148897,81.751283,-9.631892,0.0,645.495733,19.047996,0.372051,0.516318,0.0,0.8776,62.23803577830077,2.9137766630366606,2.907657442847281,0.9903983263467144,37.00091623683667,0.9912657262420596,998,,42,C3D8RH,exact_one_term_ogden
case_0565,straight,0.3103970000000003,0.546561,5.551115123125783e-17,0.8774103502758436,399.83568,-22.108827,0.0,887.383573,14.004213,0.310397,0.546561,0.0,0.8776,72.20558495012943,1.6483633264183826,0.6542342297218103,0.9997737727365896,7.452985193203011,0.999632363391183,748,,42,C3D8RH,exact_one_term_ogden
case_0566,straight,0.3565669999999993,0.5671869999999999,0.0,0.8744575518278489,283.698042,-10.577457,0.0,139.365225,27.557365,0.356567,0.567187,0.0,0.8776,46.99111273874552,3.832212820548444,1.6315580429965593,0.9985131958807362,29.038179857168892,0.9983412095734944,802,,42,C3D8RH,exact_one_term_ogden
case_0567,straight,0.3746329999999991,0.4511419999999999,0.0,0.8761235711190649,317.936991,-19.895056,0.0,123.800622,15.443958,0.374633,0.451142,0.0,0.8776,14.064714850847569,1.813471347449288,0.1430720148751812,0.9999650070079136,1.4555566835180689,0.9999406384789504,1300,,42,C3D8RH,exact_one_term_ogden
case_0568,straight,0.3042699999999997,0.461443,5.551115123125783e-17,0.8766884742657519,131.711706,-18.842721,0.0,163.717799,10.747159,0.30427,0.461443,0.0,0.8776,10.788855846216576,1.1270430427130995,0.0754144991460022,0.9999391905006664,0.7277322866616001,0.9998959807721236,1012,,42,C3D8RH,exact_one_term_ogden
case_0569,straight,0.306376,0.5112079999999999,5.551115123125783e-17,0.8712295159907268,385.81675,-5.536625,0.0,142.717639,5.38247,0.306376,0.511208,0.0,0.8776,7.519503006375334,0.369896544835314,0.0347161658902307,0.9999954698621044,0.2574607226470526,0.999987384754362,837,,42,C3D8RH,exact_one_term_ogden
case_0570,straight,0.3327530000000005,0.4664229999999999,0.0,0.8772733179143929,323.302341,-4.05827,0.0,119.128309,21.197507,0.332753,0.466423,0.0,0.8776,19.405418722434923,2.700975062985296,0.3530860477527388,0.9996212348364762,3.825682395058855,0.999279648099606,1076,,42,C3D8RH,exact_one_term_ogden
case_0571,straight,0.3758050000000004,0.4370569999999999,0.0,0.8777873082933966,365.490187,-4.393024,0.0,202.014631,9.60902,0.375805,0.437057,0.0,0.8776,16.97567048248569,0.8727906676129081,0.0983852554697896,0.9999646905739582,0.7737298598312157,0.9999012060318604,1397,,42,C3D8RH,exact_one_term_ogden
case_0572,straight,0.3682020000000006,0.4951989999999999,0.0,0.8776920262038155,176.721364,-4.923787,0.0,734.19079,11.36925,0.368202,0.495199,0.0,0.8776,55.30583515510717,1.238356426392647,0.3792632656996945,0.9993164832260862,4.094719057532008,0.998552040168728,1057,,42,C3D8RH,exact_one_term_ogden
case_0573,straight,0.3384380000000005,0.405997,0.0,0.8775030173746565,165.157868,-20.301641,0.0,394.036841,10.601405,0.338438,0.405997,0.0,0.8776,26.674241537489262,1.1337950027255976,0.179804410826653,0.9998525644311552,1.8559648184545772,0.999751204729067,1468,,42,C3D8RH,exact_one_term_ogden
case_0574,straight,0.3296980000000002,0.529299,0.0,0.8748949174617958,186.006597,-11.30679,0.0,148.522073,16.624347,0.329698,0.529299,0.0,0.8776,15.786140151653797,1.9955913153071927,0.1785888192038968,0.999732059586736,1.8570321462336536,0.999447830691347,839,,42,C3D8RH,exact_one_term_ogden
case_0575,straight,0.3307639999999999,0.522978,0.0,0.8733259432544994,136.15894,-7.612844,0.0,701.938848,7.321607,0.330764,0.522978,0.0,0.8776,45.19276287492189,0.6240718890425467,0.2017576462529738,0.9995877698497172,1.9818676596348128,0.9989814605490148,868,,42,C3D8RH,exact_one_term_ogden
case_0576,straight,0.3150830000000004,0.520368,0.0,0.8710784629938902,108.357574,-14.098309,0.0,140.799742,14.520901,0.315083,0.520368,0.0,0.8776,11.860092346303366,1.6781756707883015,0.1090343242424676,0.9997628490443444,1.125215934070903,0.999527651106204,828,,42,C3D8RH,exact_one_term_ogden
case_0577,straight,0.3712809999999999,0.559468,5.551115123125783e-17,0.8739735505953757,135.747353,-12.626221,0.0,438.74895,9.699727,0.371281,0.559468,0.0,0.8776,32.22908399139751,0.9865652387920056,0.1986671018475315,0.999594423868724,1.9989592714174296,0.9991315369782968,856,,42,C3D8RH,exact_one_term_ogden
case_0578,straight,0.3603720000000004,0.595333,0.0,0.8779391495063287,196.181533,-11.380737,0.0,292.88079,21.876243,0.360372,0.595333,0.0,0.8776,49.2311350267992,2.988146689015136,1.0792336867559222,0.9984292469714888,16.90003100106057,0.9978551108222764,728,,42,C3D8RH,exact_one_term_ogden
case_0579,straight,0.3989790000000001,0.4195649999999999,0.0,0.8798634139993012,80.780992,-6.556382,0.0,136.906981,20.758881,0.398979,0.419565,0.0,0.8776,24.81341553920941,2.805948730049441,0.4786909580119907,0.9983482495161172,7.357860496618501,0.9976984544605516,1628,,42,C3D8RH,exact_one_term_ogden
case_0580,straight,0.3182519999999997,0.594458,0.0,0.8818269782417477,305.668965,-13.81772,0.0,129.444983,24.655165,0.318252,0.594458,0.0,0.8776,28.474900773841977,3.293632201506931,0.715917955330285,0.9992529323384284,9.679836148898016,0.999054302153242,652,,42,C3D8RH,exact_one_term_ogden
case_0581,straight,0.3737299999999998,0.459994,5.551115123125783e-17,0.8745491442780335,219.094243,-14.493642,0.0,169.350326,8.100899,0.37373,0.459994,0.0,0.8776,11.93354279797481,0.7362855992874338,0.069463918118475,0.9999668945323924,0.5980765606867202,0.999933234294492,1243,,42,C3D8RH,exact_one_term_ogden
case_0582,straight,0.3947849999999987,0.401505,0.0,0.8804792145030231,174.73778,-22.382184,0.0,111.371147,15.072291,0.394785,0.401505,0.0,0.8776,13.101741459571915,1.7783319937976565,0.1280048921574809,0.9999403522894048,1.3785097515141396,0.9999075049515976,1766,,42,C3D8RH,exact_one_term_ogden
case_0583,straight,0.3752240000000001,0.447602,0.0,0.8776884071836748,114.136109,-12.921225,0.0,759.466941,5.622125,0.375224,0.447602,0.0,0.8776,49.98368502450025,0.4758442746844006,0.2266462353849083,0.9994878300171413,2.249678511987986,0.9988209071402336,1340,,42,C3D8RH,exact_one_term_ogden
case_0584,straight,0.3316379999999999,0.407758,0.0,0.8786736298584444,132.618419,-17.00257,0.0,318.867952,12.642526,0.331638,0.407758,0.0,0.8776,24.473440150586395,1.4331419437623836,0.1977653646341908,0.999673083982084,2.119338783829251,0.9993915217383365,1436,,42,C3D8RH,exact_one_term_ogden
case_0585,straight,0.317504,0.5455109999999999,0.0,0.8753464838418997,207.430491,-15.945993,0.0,902.629399,21.553676,0.317504,0.545511,0.0,0.8776,111.55039144371258,3.1855072557500748,4.534171966994757,0.9949868407131772,68.36600580966818,0.9946182081299952,754,,42,C3D8RH,exact_one_term_ogden
case_0586,straight,0.3450040000000004,0.536898,5.551115123125783e-17,0.8732666759423768,162.460146,-4.482567,0.0,223.362492,11.529262,0.345004,0.536898,0.0,0.8776,17.32724248182366,1.187302192696216,0.120949455386896,0.9998010683396652,1.0779904148110973,0.9995036393370892,856,,42,C3D8RH,exact_one_term_ogden
case_0587,straight,0.306944,0.440854,0.0,0.8748022878317041,288.915072,-18.402948,0.0,536.918462,2.735849,0.306944,0.440854,0.0,0.8776,24.84247915555734,0.2212487995138097,0.1082877775687514,0.999970426830139,0.9644702411749032,0.9999512260993758,1118,,42,C3D8RH,exact_one_term_ogden
case_0588,straight,0.3622990000000004,0.582015,0.0,0.8751117973023006,87.093625,-13.289314,0.0,758.295208,18.418094,0.362299,0.582015,0.0,0.8776,67.68716879053824,2.7774500467109995,2.7671015179266867,0.991569190643174,34.69955906344022,0.9920360144140384,769,,42,C3D8RH,exact_one_term_ogden
case_0589,straight,0.3835569999999998,0.54984,0.0,0.8742132671870018,166.036196,-4.314882,0.0,577.490945,15.326959,0.383557,0.54984,0.0,0.8776,58.86624961688345,1.8759033570047,0.5999920871641409,0.9989139872177236,7.507455847446371,0.9981400175895042,900,,42,C3D8RH,exact_one_term_ogden
case_0590,straight,0.3330730000000002,0.5396919999999998,0.0,0.872809480778077,330.734746,-20.485917,0.0,417.155732,25.686153,0.333073,0.539692,0.0,0.8776,91.11925956060205,3.623792638091436,3.0931234686263727,0.9983370184664216,55.17409252871585,0.9979201592937949,819,,42,C3D8RH,exact_one_term_ogden
case_0591,straight,0.3831549999999992,0.4189979999999998,5.551115123125783e-17,0.8794675813682268,318.356017,-11.095935,0.0,102.704881,9.47711,0.383155,0.418998,0.0,0.8776,8.769009334456863,0.8640546991088472,0.0494032420533068,0.9999889005395072,0.3986102256849916,0.9999738815311396,1556,,42,C3D8RH,exact_one_term_ogden
case_0592,straight,0.3806690000000003,0.514852,0.0,0.8762277494780241,259.686998,-23.520771,0.0,278.48126,6.980211,0.380669,0.514852,0.0,0.8776,17.369805554309202,0.6748107475638865,0.0969625047767391,0.9999853320128368,0.9591228465102846,0.999980372531592,1016,,42,C3D8RH,exact_one_term_ogden
case_0593,straight,0.300409,0.4887859999999999,0.0,0.8744103708638984,250.42636,-14.349332,0.0,373.587969,23.667122,0.300409,0.488786,0.0,0.8776,57.95883527824896,3.275676978835288,1.5249226437940362,0.998435573562077,25.11168387902364,0.9979671190071512,887,,42,C3D8RH,exact_one_term_ogden
case_0594,straight,0.3750259999999997,0.4777889999999999,0.0,0.8744953095172511,135.430869,-5.122047,0.0,339.40533,27.904891,0.375026,0.477789,0.0,0.8776,75.74882717254387,4.5219835565451065,10.817773503387524,0.9878341998474264,193.95536590620415,0.9897827239985362,1156,,42,C3D8RH,exact_one_term_ogden
case_0595,straight,0.3773849999999996,0.521372,0.0,0.8744343183611019,233.259193,-13.553587,0.0,181.134547,7.236405,0.377385,0.521372,0.0,0.8776,11.285178094156436,0.6484619007795349,0.0620572019094301,0.9999741077979312,0.5234869858395594,0.999945290274266,979,,42,C3D8RH,exact_one_term_ogden
case_0596,straight,0.3615729999999996,0.550745,0.0,0.8732306908786414,142.43698,-20.025884,0.0,176.763009,20.317643,0.361573,0.550745,0.0,0.8776,27.04665088341052,2.665478609563063,0.4596995969396424,0.9993172207579732,6.23940928579417,0.998998585129778,852,,42,C3D8RH,exact_one_term_ogden
case_0597,straight,0.3041829999999996,0.547995,0.0,0.8773467165314872,151.863665,-6.174383,0.0,930.612993,14.723391,0.304183,0.547995,0.0,0.8776,71.28343542581929,1.8393730074208183,0.7929644803951884,0.9984776547349624,10.066115340029038,0.997444133971649,722,,42,C3D8RH,exact_one_term_ogden
case_0598,straight,0.3645860000000005,0.5580179999999999,0.0,0.8716430236425463,94.949643,-10.658805,0.0,166.820247,14.496944,0.364586,0.558018,0.0,0.8776,13.937906553175742,1.7067509580409803,0.1355410958342343,0.9995325663696144,1.4439259942696985,0.999070568719902,836,,42,C3D8RH,exact_one_term_ogden
case_0599,straight,0.3768110000000007,0.430614,0.0,0.8786333225151922,197.920295,-16.565435,0.0,286.444526,19.378591,0.376811,0.430614,0.0,0.8776,41.42071697241676,2.5293690349065865,0.6502729923469391,0.9991355689494312,8.804836941555179,0.998684171561856,1440,,42,C3D8RH,exact_one_term_ogden
case_0600,straight,0.3250650000000003,0.517212,0.0,0.8732797317521386,352.932442,-22.23786,0.0,834.015021,4.148967,0.325065,0.517212,0.0,0.8776,41.10475993370426,0.3749278768091215,0.1915361385140875,0.9999649120410378,1.859350791779837,0.9999490686774564,865,,42,C3D8RH,exact_one_term_ogden
case_0601,straight,0.374984,0.4863869999999999,0.0,0.873766450658155,123.226609,-17.210036,0.0,372.423306,22.357013,0.374984,0.486387,0.0,0.8776,56.06513011056327,3.264765750974077,2.1270002609859504,0.9961856656152468,33.81818384947566,0.9956218142322923,1115,,42,C3D8RH,exact_one_term_ogden
case_0602,straight,0.3030740000000002,0.4055439999999999,0.0,0.8760186552710307,178.97878,-6.030514,0.0,114.27469,9.168993,0.303074,0.405544,0.0,0.8776,7.18233123274516,0.8134043535559466,0.0400617011327976,0.9999743736644058,0.3126766354692359,0.9999294505999798,1312,,42,C3D8RH,exact_one_term_ogden
case_0603,straight,0.358734,0.580724,0.0,0.8757803363033295,146.154828,-4.42259,0.0,851.084939,25.856374,0.358734,0.580724,0.0,0.8776,111.02863243589722,4.359906627680078,18.115492474637534,0.9810578168916622,286.1509670690677,0.9858343370334842,763,,42,C3D8RH,exact_one_term_ogden
case_0604,straight,0.3875890000000004,0.551326,0.0,0.8744933092706437,179.536533,-5.289989,0.0,150.058471,3.131318,0.387589,0.551326,0.0,0.8776,9.616391335502088,0.1626836037161911,0.038947994241679,0.999976101441608,0.294193345253707,0.99993380133212,917,,42,C3D8RH,exact_one_term_ogden
case_0605,straight,0.3729520000000003,0.4644949999999999,0.0,0.8750916377244287,366.420998,-11.520086,0.0,261.046535,3.878959,0.372952,0.464495,0.0,0.8776,16.07032902977452,0.2726776691535463,0.075224831617341,0.9999815169542275,0.605045349378438,0.9999571572802916,1219,,42,C3D8RH,exact_one_term_ogden
