case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0033,straight,0.3047290000000003,0.5877769999999999,0.0,0.8804315742242259,106.963048,-5.797903,0.0,505.362694,4.201977,0.304729,0.587777,0.0,0.8776,27.19416540355451,0.2625715290343739,0.1102133903935811,0.9997082418695972,1.1517831557253613,0.998906078177657,637,,42,C3D8RH,exact_one_term_ogden
case_0034,straight,0.3194150000000009,0.514251,0.0,0.8733748685459034,86.166064,-8.305108,0.0,205.618331,8.141789,0.319415,0.514251,0.0,0.8776,13.474821699171263,0.7047122288880406,0.0726753041467068,0.9997680567020572,0.7556505953450968,0.9992201046113166,871,,42,C3D8RH,exact_one_term_ogden
case_0035,straight,0.3811019999999998,0.5972209999999999,5.551115123125783e-17,0.8755584100376271,222.554547,-6.218712,0.0,300.74046,5.442623,0.381102,0.597221,0.0,0.8776,20.06589136459495,0.383944217184746,0.0993108204775496,0.9999110804668648,0.947355589255534,0.9996558955246654,765,,42,C3D8RH,exact_one_term_ogden
case_0036,straight,0.3785359999999991,0.418042,0.0,0.878561116371581,380.210672,-6.274984,0.0,213.774495,11.993465,0.378536,0.418042,0.0,0.8776,18.799088477553116,1.2368367676781722,0.1490586325353609,0.9999271484163034,1.4426692138844956,0.9997324514587748,1538,,42,C3D8RH,exact_one_term_ogden
case_0037,straight,0.3245870000000003,0.527799,0.0,0.8709943964501687,109.128796,-5.752756,0.0,285.366066,23.250473,0.324587,0.527799,0.0,0.8776,45.11997200357275,3.232899298885405,1.2446782618325036,0.9976241115024238,23.338905974717758,0.9964905914716536,820,,42,C3D8RH,exact_one_term_ogden
case_0038,straight,0.3116760000000007,0.4970549999999999,0.0,0.8747700008947105,89.974564,-24.392405,0.0,562.991115,29.26588,0.311676,0.497055,0.0,0.8776,87.3832949741155,5.151211965497639,33.01610339655793,0.9691496812751572,548.9909806011324,0.980045568624642,903,,42,C3D8RH,exact_one_term_ogden
case_0039,straight,0.3540990000000006,0.418614,0.0,0.8790612701027536,172.019558,-11.432671,0.0,858.718331,23.283777,0.354099,0.418614,0.0,0.8776,123.7535033272456,3.619823374651742,9.429699753435344,0.988999997462079,147.34702391099063,0.9898236417173498,1448,,42,C3D8RH,exact_one_term_ogden
case_0040,straight,0.3959530000000006,0.434031,0.0,0.8779277021370531,88.264796,-10.133432,0.0,121.664066,7.026475,0.395953,0.434031,0.0,0.8776,8.90838204448299,0.5728319600107111,0.0455438129947263,0.999897904738422,0.4498843565942547,0.9996615940144068,1485,,42,C3D8RH,exact_one_term_ogden
case_0041,straight,0.3347250000000004,0.505624,0.0,0.8745107881541851,226.000822,-12.196383,0.0,211.249971,27.997006,0.334725,0.505624,0.0,0.8776,63.368407185728,3.9933558562163416,2.8998550026985805,0.997552202046986,61.33094809235782,0.9967881263030584,936,,42,C3D8RH,exact_one_term_ogden
case_0042,straight,0.3029679999999997,0.5224409999999999,5.551115123125783e-17,0.8742913186049046,373.890501,-21.145139,0.0,114.759348,18.605835,0.302968,0.522441,0.0,0.8776,14.370160158538074,2.287727691598434,0.2041456974100119,0.9999571742708266,2.503619335361907,0.9999080258983232,797,,42,C3D8RH,exact_one_term_ogden
